Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
674602,4,-0.340359137148,-0.348250241366,-0.343126723075,-0.246631708004,2.667943720434,0.396078503634,-0.103946266413,-1.282061005331,0.937848035261,0.258321550867,-0.828807381521,-0.718982906931,-0.586585753913,-0.514696112183,0.879578254194,-0.928671280232,-0.034081438258,O24,0,+,1.0,-84.1912541,O24,0,+,1.0,-84.1912541,7.45471975,0.5166927850972673,-0.0846245282516981,2.908814001761812,8,16,-79.63703,2.9533484,2.5448252522404244,0.03546912676549644
674860,4,-0.328432727696,-0.335749769403,-0.332835070777,-0.265781208866,2.454013729386,1.420849908854,-0.045386511038,-1.219312523556,0.980737550336,0.611880666604,-0.88697041103,-0.716954641991,-0.475777677628,-0.675591279679,0.896264220485,0.91607070329,0.323872491233,O24,0,+,1.0,-115.22291810000002,O24,0,+,1.0,-115.22291810000002,7.14578271,0.3449784770946763,-0.1071344069887313,2.8209994098024804,8,16,-112.48306,2.8450642,2.6850737115261727,0.03483454794623593
678178,4,-0.330986507313,-0.334325126805,-0.3321768094,-0.246856344441,2.474891461753,0.486432772214,0.096213256612,-1.090689943474,0.825444027669,0.475171502846,-0.805252586067,-0.72738972864,-0.272641227897,-0.886367742572,1.12356270484,-0.361272503285,-0.066499648952,O24,0,+,1.0,-122.7139437,O24,0,+,1.0,-122.7139437,7.02833014,0.4238678974439628,-0.0913805769375783,2.8169537359542107,8,16,-116.24369,2.8351989,2.488346323683384,0.03567247031654754
678295,4,-0.339735299833,-0.344738216532,-0.343665030009,-0.258240496935,2.532974915092,0.37358910936,-0.095444184172,-0.969712948917,0.905962428621,0.548815244804,-0.958469714955,-0.745325494669,-0.628041377774,-0.470172895239,0.857252196182,3.29325725365,0.43054561417,O24,0,+,1.0,-94.2321868,O24,0,+,1.0,-94.2321868,7.69374581,0.628774002885955,-0.0751468900916932,2.970148786305875,8,16,-91.341064,3.0039732,2.4837583719161613,0.03503084491671636
678322,4,-0.337746857362,-0.339391834392,-0.334463828314,-0.222488530881,2.59144000878,0.720768765619,0.029138056808,-1.167451305021,0.645041148758,0.21883694352,-0.73066608,-0.730050557044,-0.325851708707,-0.856038009003,1.047379241908,0.903672335656,0.507423878346,O24,0,+,1.0,-80.31302550000001,O24,0,+,1.0,-80.31302550000001,7.64435471,0.5478988924410098,-0.0810104916083041,2.9471433627892463,8,16,-77.553474,2.9763598,2.4777672608572923,0.034434441334265396
679470,4,-0.326685521343,-0.329055944687,-0.326144049738,-0.25680678204,2.285612315034,0.51719296064,-0.043870558431,-0.930198344786,0.930922444995,0.460584402816,-0.832731909288,-0.771959108437,-0.498011302165,-0.69594417352,0.961432813992,-2.584039190759,-0.765426066097,O24,0,+,1.0,-76.31096980000001,O24,0,+,1.0,-76.31096980000001,7.74489744,0.6199484902629635,-0.0797561243158007,2.9764913398071835,8,16,-73.63454,2.99812,2.487654489686739,0.03401014440761477
680089,4,-0.339616487676,-0.336137376514,-0.341953160119,-0.245996967632,2.367678968564,0.478486763266,-0.116377167099,-1.148782333377,0.8334285413,0.350360736124,-0.887236928547,-0.717465990543,-0.718598312206,-0.373790986462,0.84513204125,-0.694994394823,-0.529233657412,O24,0,+,1.0,-57.349008100000006,O24,0,+,1.0,-57.349008100000006,8.14255914,0.7832743200822943,-0.0643370430263905,3.071792197896189,8,16,-53.98687,3.104464,2.451388251716498,0.035368585977197275
686720,4,-0.351256680233,-0.346303923533,-0.348927093024,-0.252365740663,2.520225873312,1.386608486298,-0.1073401462,-1.287872355158,1.011919201858,0.252097385738,-0.873741854086,-0.703689231547,-0.709331769705,-0.353217983157,0.797188176165,-3.845477928147,-0.929968089674,O24,0,+,1.0,-64.9501951,O24,0,+,1.0,-64.9501951,7.96735493,0.5381444161117457,-0.0883494435285375,2.9985931355526056,8,16,-61.98601,3.0444603,2.357897275289428,0.037123573316154734
690854,4,-0.321553151526,-0.322701516041,-0.323856540086,-0.257971370971,2.207830768866,0.39486150633,0.069938010811,-1.190348817755,0.928007714486,0.538463857394,-0.826708153501,-0.702418650295,-0.413251388905,-0.712564469837,0.995361588401,3.152377049715,0.318853856844,O24,0,+,1.0,-105.1682429,O24,0,+,1.0,-105.1682429,7.44379316,0.6482167231677787,-0.0771368432344228,2.9307480154276924,8,16,-102.36174,2.9393241,2.461119335968993,0.03518970444283572
691407,4,-0.336086660754,-0.339596943548,-0.342260406517,-0.239137890715,2.509548958541,0.923738042774,0.056861089718,-1.140448472421,0.685843497567,0.469001488501,-0.86988885821,-0.737312578553,-0.416127443783,-0.763529443194,0.995712608541,-3.291880730013,-0.742449359441,O24,0,+,1.0,-101.6083362,O24,0,+,1.0,-101.6083362,7.14794842,0.3460526858699847,-0.1060095579875264,2.8217729245781733,8,16,-98.52571,2.8584025,2.4904972205856457,0.03638266623489752
