Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
276132,8,-0.340305249889,-0.33577608691,-0.339759986115,-0.228453108932,2.490772396525,0.493802036971,0.138907829721,-0.899767101705,0.646736660358,0.31087743451,-0.807367126554,-0.765974177343,-0.336715232535,-0.907972113524,1.062715707821,2.908095487513,0.608046805541,O20,0,+,1.0,-134.901942,O20,0,+,1.0,-134.901942,7.10218847,0.30138635385731,0.0054642080137268,2.8356568766109618,8,12,-133.52866,2.8240805,2.164907617822657,0.025352790224970476
276294,8,-0.3611617085,-0.352955997818,-0.35515807378,-0.268787814228,2.733763081263,0.854599150167,-0.069666093682,-1.217758287556,1.021074127091,0.591429392271,-0.900012795398,-0.729072261666,-0.68185293792,-0.40051988725,0.802666667032,-3.160198685735,-0.764345831738,O20,0,+,1.0,-127.359356,O20,0,+,1.0,-127.359356,6.48480602,0.227670449147534,0.0058186440593285,2.711126334792767,8,12,-126.97131,2.7013006,2.152988113251246,0.025768836741254103
277871,8,-0.326930542748,-0.328826655973,-0.328017942508,-0.237743891478,2.398951167821,0.55593704383,0.116155054831,-0.996197018809,0.712609767707,0.432039262133,-0.755406856001,-0.750119407985,-0.241538908063,-0.961162636028,1.076245250959,1.663153032338,0.253036753826,O20,0,+,1.0,-133.52492999999998,O20,0,+,1.0,-133.52492999999998,6.96723593,0.2814640069984266,0.0053700850508362,2.8081988733081675,8,12,-131.94754,2.8011425,1.9205613776748016,0.027566735065343545
281451,8,-0.332739071222,-0.334426027754,-0.33904501001,-0.246296133048,2.412163812768,0.383045350619,0.020274111584,-1.100893709206,0.860935011614,0.370192023107,-0.881071982928,-0.731431182695,-0.479690477837,-0.645664707185,0.994568358662,-2.060126658482,-0.664819580252,O20,0,+,1.0,-128.567218,O20,0,+,1.0,-128.567218,6.69138068,0.2342939470146164,0.0048277897212617,2.749984237543168,8,12,-126.93079,2.7367609,2.1373399005876403,0.025311468378572972
288231,8,-0.35043230081,-0.352949767202,-0.354994721325,-0.267519630607,2.726456122642,0.654979550558,-0.088870935874,-1.302019052385,1.001204538965,0.600508124782,-0.841718325536,-0.767341899128,-0.644947969189,-0.485209487341,0.832418807475,3.036291707041,0.55032595746,O20,0,+,1.0,-136.750632,O20,0,+,1.0,-136.750632,6.80066483,0.2844221376677244,0.0071085166292192,2.7792276578749253,8,12,-135.53189,2.7543666,2.0645646826057193,0.0260726301445207
291201,8,-0.334923495059,-0.33138762933,-0.330967645785,-0.241426710258,2.40746616702,0.846350750038,0.119433100515,-1.028676576349,0.859712254017,0.293327350792,-0.79460811557,-0.740994984364,-0.344718768225,-0.830069495772,1.055302343653,-0.500119690205,-0.032322222551,O20,0,+,1.0,-128.965907,O20,0,+,1.0,-128.965907,6.93311536,0.2565901035140858,0.0010555268164081,2.796903981249713,8,12,-126.87467,2.7943025,2.040642027050474,0.025723353523124996
292311,8,-0.340565860078,-0.337475303092,-0.335389498272,-0.247143960925,2.48083894605,1.337163612148,0.031123765259,-1.158185613715,0.873792048921,0.361793649677,-0.847601054323,-0.733269544156,-0.42661530881,-0.739223369725,0.983116234155,2.080568517654,0.480417726958,O20,0,+,1.0,-132.227527,O20,0,+,1.0,-132.227527,6.98350461,0.221269878325885,0.0064086531173007,2.800552451114456,8,12,-131.86699,2.8023446,2.0471135949171586,0.026507522235335892
293168,8,-0.328503972501,-0.33114749076,-0.326945571622,-0.235972661592,2.326904771477,1.039496135354,0.079518463394,-1.087201274606,0.814009858775,0.250952236708,-0.799456047447,-0.712691336455,-0.381581659308,-0.75862989131,1.060063903474,1.655371785072,0.289609558,O20,0,+,1.0,-118.943029,O20,0,+,1.0,-118.943029,7.3360304,0.2839672855791838,0.0005603370401728,2.872711073640953,8,12,-116.982956,2.8651183,2.03088422532546,0.025450434314060473
294664,8,-0.33620599573,-0.332332926547,-0.336042461525,-0.243513262316,2.35877653691,0.611431389944,-0.04076238019,-1.26805794557,0.805439067936,0.374663119701,-0.82113256407,-0.753865002761,-0.591780822383,-0.525724842563,0.849696165679,0.580384444497,-0.209251239043,O20,0,+,1.0,-110.8051995,O20,0,+,1.0,-110.8051995,7.17898592,0.3564326366327294,0.0039393085816913,2.858543117606313,8,12,-108.34145,2.8547513,1.978832133024091,0.026061550105335236
296062,8,-0.336896620348,-0.338519453369,-0.337996385562,-0.239273111487,2.522118307401,0.840030518205,-0.066324823537,-1.263936624192,0.784122951708,0.331710266968,-0.900857677554,-0.727821505353,-0.499631341041,-0.630018450517,0.950110983562,0.726175258792,0.328055956082,O20,0,+,1.0,-147.204509,O20,0,+,1.0,-147.204509,6.2437436,0.126340898730918,-0.0006502128908745,2.646005513191544,8,12,-146.18396,2.6399868,2.0178126716012157,0.025986251830655192
297615,8,-0.317270831136,-0.313751099043,-0.316527556175,-0.231107081353,2.1304962672,1.289747672538,0.182976449943,-0.845090408493,0.613093056442,0.436945587687,-0.730730834901,-0.718256029626,-0.147794257762,-1.083803614211,1.203491710632,0.236597561144,-0.202517260111,O20,0,+,1.0,-108.9369046,O20,0,+,1.0,-108.9369046,7.59754251,0.2823834586397635,0.0059881788578896,2.918531315147681,8,12,-108.82287,2.900503,2.1135172712905934,0.026583322439549983
303976,8,-0.349435827253,-0.346523400315,-0.348269825489,-0.250489930529,2.633684549745,0.460328114531,-0.060220968433,-0.948468568819,0.783285760797,0.563737395942,-0.759926043865,-0.746739397904,-0.510154169372,-0.654573392485,0.900676309284,-0.08744392494,-0.231184192488,O20,0,+,1.0,-110.0395665,O20,0,+,1.0,-110.0395665,7.36987675,0.4052234072500979,0.0131353263486025,2.901748847436439,8,12,-108.11762,2.88216,1.9590970396406802,0.02611600393192082
